3.2450e+05,3.2495e+05,3.2494e+05,3.2525e+05,3.2523e+05,3.2522e+05,3.2524e+05,3.2518e+05,3.2531e+05,3.2524e+05,3.2532e+05,3.2533e+05,3.2544e+05,3.2556e+05,3.2552e+05,3.2557e+05
3.2377e+05,3.2413e+05,3.2420e+05,3.2440e+05,3.2441e+05,3.2434e+05,3.2442e+05,3.2430e+05,3.2443e+05,3.2436e+05,3.2442e+05,3.2448e+05,3.2458e+05,3.2462e+05,3.2466e+05,3.2465e+05
3.2325e+05,3.2355e+05,3.2367e+05,3.2380e+05,3.2383e+05,3.2375e+05,3.2383e+05,3.2372e+05,3.2390e+05,3.2375e+05,3.2383e+05,3.2389e+05,3.2399e+05,3.2403e+05,3.2405e+05,3.2406e+05
3.2273e+05,3.2304e+05,3.2318e+05,3.2325e+05,3.2331e+05,3.2321e+05,3.2329e+05,3.2320e+05,3.2342e+05,3.2326e+05,3.2328e+05,3.2337e+05,3.2342e+05,3.2355e+05,3.2354e+05,3.2353e+05
3.2219e+05,3.2253e+05,3.2265e+05,3.2271e+05,3.2278e+05,3.2267e+05,3.2280e+05,3.2272e+05,3.2295e+05,3.2281e+05,3.2281e+05,3.2289e+05,3.2290e+05,3.2313e+05,3.2304e+05,3.2306e+05
3.2176e+05,3.2209e+05,3.2218e+05,3.2220e+05,3.2230e+05,3.2222e+05,3.2237e+05,3.2230e+05,3.2254e+05,3.2238e+05,3.2239e+05,3.2244e+05,3.2245e+05,3.2272e+05,3.2260e+05,3.2265e+05
3.2136e+05,3.2167e+05,3.2175e+05,3.2173e+05,3.2184e+05,3.2182e+05,3.2195e+05,3.2189e+05,3.2211e+05,3.2195e+05,3.2200e+05,3.2206e+05,3.2201e+05,3.2228e+05,3.2218e+05,3.2224e+05
3.2099e+05,3.2131e+05,3.2137e+05,3.2132e+05,3.2143e+05,3.2149e+05,3.2159e+05,3.2155e+05,3.2172e+05,3.2159e+05,3.2164e+05,3.2174e+05,3.2164e+05,3.2187e+05,3.2181e+05,3.2192e+05
3.2074e+05,3.2111e+05,3.2113e+05,3.2110e+05,3.2116e+05,3.2126e+05,3.2136e+05,3.2135e+05,3.2140e+05,3.2136e+05,3.2141e+05,3.2153e+05,3.2139e+05,3.2160e+05,3.2158e+05,3.2171e+05
3.2062e+05,3.2104e+05,3.2103e+05,3.2102e+05,3.2106e+05,3.2116e+05,3.2125e+05,3.2126e+05,3.2122e+05,3.2127e+05,3.2134e+05,3.2144e+05,3.2126e+05,3.2147e+05,3.2147e+05,3.2163e+05
3.2071e+05,3.2113e+05,3.2108e+05,3.2111e+05,3.2111e+05,3.2122e+05,3.2130e+05,3.2132e+05,3.2122e+05,3.2133e+05,3.2140e+05,3.2149e+05,3.2129e+05,3.2149e+05,3.2151e+05,3.2169e+05
3.2093e+05,3.2133e+05,3.2124e+05,3.2130e+05,3.2129e+05,3.2142e+05,3.2146e+05,3.2149e+05,3.2137e+05,3.2149e+05,3.2158e+05,3.2166e+05,3.2143e+05,3.2166e+05,3.2166e+05,3.2184e+05
3.2123e+05,3.2158e+05,3.2150e+05,3.2155e+05,3.2154e+05,3.2166e+05,3.2170e+05,3.2172e+05,3.2160e+05,3.2171e+05,3.2181e+05,3.2188e+05,3.2165e+05,3.2188e+05,3.2187e+05,3.2202e+05
3.2160e+05,3.2188e+05,3.2181e+05,3.2187e+05,3.2184e+05,3.2194e+05,3.2199e+05,3.2200e+05,3.2188e+05,3.2197e+05,3.2206e+05,3.2212e+05,3.2195e+05,3.2215e+05,3.2213e+05,3.2226e+05
3.2201e+05,3.2222e+05,3.2215e+05,3.2222e+05,3.2220e+05,3.2226e+05,3.2233e+05,3.2232e+05,3.2220e+05,3.2230e+05,3.2235e+05,3.2240e+05,3.2231e+05,3.2245e+05,3.2244e+05,3.2254e+05
3.2243e+05,3.2258e+05,3.2251e+05,3.2260e+05,3.2256e+05,3.2260e+05,3.2267e+05,3.2267e+05,3.2255e+05,3.2263e+05,3.2267e+05,3.2270e+05,3.2267e+05,3.2277e+05,3.2276e+05,3.2283e+05
3.2283e+05,3.2294e+05,3.2288e+05,3.2297e+05,3.2292e+05,3.2295e+05,3.2300e+05,3.2302e+05,3.2291e+05,3.2298e+05,3.2300e+05,3.2302e+05,3.2302e+05,3.2310e+05,3.2309e+05,3.2314e+05
3.2321e+05,3.2330e+05,3.2325e+05,3.2333e+05,3.2328e+05,3.2331e+05,3.2334e+05,3.2338e+05,3.2328e+05,3.2333e+05,3.2333e+05,3.2335e+05,3.2336e+05,3.2342e+05,3.2340e+05,3.2345e+05
3.2358e+05,3.2363e+05,3.2362e+05,3.2366e+05,3.2361e+05,3.2365e+05,3.2366e+05,3.2370e+05,3.2362e+05,3.2367e+05,3.2366e+05,3.2368e+05,3.2368e+05,3.2374e+05,3.2371e+05,3.2375e+05
3.2391e+05,3.2393e+05,3.2394e+05,3.2397e+05,3.2392e+05,3.2396e+05,3.2396e+05,3.2400e+05,3.2393e+05,3.2397e+05,3.2395e+05,3.2397e+05,3.2398e+05,3.2402e+05,3.2399e+05,3.2402e+05
3.2420e+05,3.2421e+05,3.2422e+05,3.2423e+05,3.2419e+05,3.2424e+05,3.2422e+05,3.2426e+05,3.2420e+05,3.2424e+05,3.2422e+05,3.2423e+05,3.2424e+05,3.2427e+05,3.2425e+05,3.2427e+05
3.2445e+05,3.2445e+05,3.2446e+05,3.2447e+05,3.2443e+05,3.2447e+05,3.2446e+05,3.2448e+05,3.2444e+05,3.2446e+05,3.2445e+05,3.2446e+05,3.2447e+05,3.2450e+05,3.2448e+05,3.2449e+05
3.2468e+05,3.2468e+05,3.2468e+05,3.2469e+05,3.2466e+05,3.2469e+05,3.2468e+05,3.2469e+05,3.2465e+05,3.2468e+05,3.2467e+05,3.2468e+05,3.2468e+05,3.2471e+05,3.2469e+05,3.2470e+05
3.2490e+05,3.2490e+05,3.2490e+05,3.2491e+05,3.2488e+05,3.2491e+05,3.2489e+05,3.2490e+05,3.2487e+05,3.2489e+05,3.2490e+05,3.2490e+05,3.2489e+05,3.2492e+05,3.2491e+05,3.2491e+05
3.2513e+05,3.2513e+05,3.2513e+05,3.2514e+05,3.2511e+05,3.2513e+05,3.2512e+05,3.2512e+05,3.2510e+05,3.2512e+05,3.2513e+05,3.2512e+05,3.2512e+05,3.2515e+05,3.2513e+05,3.2513e+05
3.2542e+05,3.2542e+05,3.2541e+05,3.2542e+05,3.2541e+05,3.2542e+05,3.2541e+05,3.2541e+05,3.2539e+05,3.2541e+05,3.2542e+05,3.2540e+05,3.2540e+05,3.2543e+05,3.2542e+05,3.2541e+05
3.2575e+05,3.2576e+05,3.2574e+05,3.2576e+05,3.2576e+05,3.2575e+05,3.2574e+05,3.2574e+05,3.2573e+05,3.2575e+05,3.2576e+05,3.2574e+05,3.2574e+05,3.2576e+05,3.2575e+05,3.2574e+05
3.2618e+05,3.2618e+05,3.2614e+05,3.2617e+05,3.2618e+05,3.2617e+05,3.2616e+05,3.2616e+05,3.2615e+05,3.2616e+05,3.2616e+05,3.2615e+05,3.2617e+05,3.2615e+05,3.2615e+05,3.2616e+05
3.2675e+05,3.2676e+05,3.2672e+05,3.2675e+05,3.2677e+05,3.2674e+05,3.2671e+05,3.2673e+05,3.2673e+05,3.2672e+05,3.2673e+05,3.2672e+05,3.2674e+05,3.2671e+05,3.2672e+05,3.2672e+05
3.2752e+05,3.2749e+05,3.2749e+05,3.2749e+05,3.2751e+05,3.2749e+05,3.2750e+05,3.2751e+05,3.2749e+05,3.2747e+05,3.2751e+05,3.2748e+05,3.2749e+05,3.2749e+05,3.2750e+05,3.2748e+05
3.2857e+05,3.2851e+05,3.2857e+05,3.2852e+05,3.2852e+05,3.2853e+05,3.2856e+05,3.2858e+05,3.2853e+05,3.2854e+05,3.2863e+05,3.2857e+05,3.2852e+05,3.2860e+05,3.2857e+05,3.2854e+05
3.2997e+05,3.2993e+05,3.3002e+05,3.2989e+05,3.2990e+05,3.2998e+05,3.2999e+05,3.3001e+05,3.2992e+05,3.3001e+05,3.3007e+05,3.3002e+05,3.2991e+05,3.3006e+05,3.2995e+05,3.2998e+05
3.3206e+05,3.3202e+05,3.3210e+05,3.3193e+05,3.3199e+05,3.3210e+05,3.3201e+05,3.3208e+05,3.3199e+05,3.3210e+05,3.3206e+05,3.3206e+05,3.3194e+05,3.3204e+05,3.3197e+05,3.3202e+05
3.3496e+05,3.3495e+05,3.3495e+05,3.3488e+05,3.3492e+05,3.3496e+05,3.3494e+05,3.3491e+05,3.3494e+05,3.3494e+05,3.3484e+05,3.3490e+05,3.3491e+05,3.3486e+05,3.3489e+05,3.3490e+05
3.3848e+05,3.3853e+05,3.3849e+05,3.3861e+05,3.3851e+05,3.3843e+05,3.3851e+05,3.3844e+05,3.3851e+05,3.3842e+05,3.3837e+05,3.3841e+05,3.3856e+05,3.3845e+05,3.3850e+05,3.3842e+05
3.4264e+05,3.4279e+05,3.4278e+05,3.4286e+05,3.4279e+05,3.4273e+05,3.4272e+05,3.4267e+05,3.4278e+05,3.4275e+05,3.4270e+05,3.4277e+05,3.4279e+05,3.4275e+05,3.4275e+05,3.4271e+05
3.4714e+05,3.4724e+05,3.4726e+05,3.4723e+05,3.4728e+05,3.4735e+05,3.4712e+05,3.4720e+05,3.4729e+05,3.4731e+05,3.4734e+05,3.4739e+05,3.4723e+05,3.4725e+05,3.4718e+05,3.4729e+05
3.5248e+05,3.5246e+05,3.5248e+05,3.5244e+05,3.5246e+05,3.5257e+05,3.5240e+05,3.5253e+05,3.5251e+05,3.5253e+05,3.5262e+05,3.5261e+05,3.5248e+05,3.5257e+05,3.5245e+05,3.5262e+05
3.5791e+05,3.5801e+05,3.5790e+05,3.5802e+05,3.5801e+05,3.5796e+05,3.5796e+05,3.5802e+05,3.5801e+05,3.5796e+05,3.5802e+05,3.5798e+05,3.5802e+05,3.5797e+05,3.5803e+05,3.5810e+05
3.6388e+05,3.6407e+05,3.6381e+05,3.6398e+05,3.6412e+05,3.6399e+05,3.6399e+05,3.6396e+05,3.6408e+05,3.6408e+05,3.6397e+05,3.6403e+05,3.6405e+05,3.6386e+05,3.6416e+05,3.6398e+05
3.6987e+05,3.6989e+05,3.6971e+05,3.6970e+05,3.6995e+05,3.6988e+05,3.6979e+05,3.6975e+05,3.6990e+05,3.6992e+05,3.6987e+05,3.6988e+05,3.6975e+05,3.6975e+05,3.6998e+05,3.6973e+05
3.7584e+05,3.7575e+05,3.7568e+05,3.7557e+05,3.7567e+05,3.7557e+05,3.7575e+05,3.7564e+05,3.7549e+05,3.7554e+05,3.7568e+05,3.7552e+05,3.7548e+05,3.7566e+05,3.7566e+05,3.7560e+05
3.8124e+05,3.8114e+05,3.8110e+05,3.8120e+05,3.8103e+05,3.8093e+05,3.8113e+05,3.8107e+05,3.8094e+05,3.8089e+05,3.8101e+05,3.8089e+05,3.8098e+05,3.8110e+05,3.8096e+05,3.8100e+05
