-7.0518e-03,-1.5910e-02,-2.6972e-02,-3.2947e-02,-3.6800e-02,-4.7528e-02,-5.4440e-02,-4.7076e-02,-4.0635e-02,-4.1002e-02,-3.5233e-02,-2.8999e-02,-2.9750e-02,-1.7580e-02,5.2393e-04
-8.6915e-03,-1.7247e-02,-2.5292e-02,-3.1444e-02,-3.8666e-02,-4.8687e-02,-5.4416e-02,-4.5625e-02,-3.7140e-02,-3.8346e-02,-3.5546e-02,-3.2941e-02,-3.7731e-02,-2.5059e-02,-1.2138e-03
-1.0382e-02,-1.8001e-02,-2.4202e-02,-3.0287e-02,-3.9948e-02,-5.0817e-02,-5.5884e-02,-4.4495e-02,-3.4647e-02,-3.9016e-02,-3.9946e-02,-3.7562e-02,-4.2292e-02,-2.8999e-02,-1.1714e-03
-9.2285e-03,-1.5106e-02,-2.0553e-02,-2.6026e-02,-3.6216e-02,-4.8737e-02,-5.4719e-02,-4.3030e-02,-3.4120e-02,-4.0335e-02,-4.3629e-02,-4.2270e-02,-4.7525e-02,-3.2635e-02,-1.4973e-03
-6.6688e-03,-1.0149e-02,-1.6111e-02,-2.1383e-02,-2.9940e-02,-4.2405e-02,-4.9162e-02,-3.7551e-02,-2.9701e-02,-3.6742e-02,-4.2171e-02,-4.3390e-02,-4.9768e-02,-3.4918e-02,-2.4119e-03
-4.0709e-03,-5.3962e-03,-1.1123e-02,-1.4815e-02,-2.0581e-02,-3.2589e-02,-4.0571e-02,-3.1550e-02,-2.6251e-02,-3.4597e-02,-4.2291e-02,-4.5615e-02,-5.3522e-02,-3.7052e-02,-2.6295e-03
-2.6339e-03,-2.1112e-03,-6.4203e-03,-8.1040e-03,-1.1576e-02,-2.1889e-02,-2.8698e-02,-2.1099e-02,-1.9265e-02,-3.1000e-02,-4.2415e-02,-4.9325e-02,-5.8950e-02,-3.9052e-02,-1.9525e-03
-1.9668e-03,-2.1750e-03,-6.8377e-03,-8.7317e-03,-1.0356e-02,-1.6327e-02,-2.0942e-02,-1.4145e-02,-1.3421e-02,-2.5965e-02,-3.8725e-02,-4.9409e-02,-6.1413e-02,-3.9354e-02,-1.8717e-03
-1.2773e-03,-3.2497e-03,-8.2306e-03,-1.0582e-02,-1.1809e-02,-1.5073e-02,-1.8588e-02,-1.4054e-02,-1.6198e-02,-2.8832e-02,-4.0446e-02,-5.3759e-02,-6.9142e-02,-4.3869e-02,-3.2485e-03
-1.2033e-03,-4.6465e-03,-9.8266e-03,-1.2713e-02,-1.3639e-02,-1.5889e-02,-1.9773e-02,-1.7405e-02,-2.1106e-02,-3.4637e-02,-4.7030e-02,-6.1967e-02,-7.8439e-02,-4.9212e-02,-5.0484e-03
-1.0762e-03,-4.2403e-03,-9.5723e-03,-1.3770e-02,-1.5021e-02,-1.7437e-02,-2.2580e-02,-2.3403e-02,-2.8836e-02,-4.1867e-02,-5.3381e-02,-6.7481e-02,-8.2269e-02,-4.8337e-02,-3.2970e-03
-1.8457e-03,-5.3587e-03,-1.1385e-02,-1.6968e-02,-1.8011e-02,-2.0437e-02,-2.7398e-02,-3.1923e-02,-3.8832e-02,-5.0594e-02,-6.0186e-02,-7.2547e-02,-8.5823e-02,-4.7250e-02,-1.1999e-03
-3.4749e-03,-7.8031e-03,-1.4409e-02,-2.0957e-02,-2.1558e-02,-2.3573e-02,-3.0840e-02,-3.7489e-02,-4.5467e-02,-5.5701e-02,-6.4611e-02,-7.7050e-02,-9.0157e-02,-4.7949e-02,3.8025e-04
-4.4187e-03,-9.3101e-03,-1.5712e-02,-2.1875e-02,-2.1739e-02,-2.3410e-02,-3.1340e-02,-3.9882e-02,-4.8339e-02,-5.6213e-02,-6.3781e-02,-7.6864e-02,-9.1064e-02,-4.8429e-02,8.1312e-04
-5.3592e-03,-1.1242e-02,-1.7432e-02,-2.3364e-02,-2.2519e-02,-2.4501e-02,-3.3488e-02,-4.3676e-02,-5.3280e-02,-5.9952e-02,-6.6611e-02,-7.9860e-02,-9.3989e-02,-5.0080e-02,3.8245e-04
-6.6725e-03,-1.3638e-02,-1.9587e-02,-2.5172e-02,-2.4704e-02,-2.8099e-02,-3.7666e-02,-4.8307e-02,-5.8066e-02,-6.2484e-02,-6.7036e-02,-7.9441e-02,-9.3456e-02,-4.9942e-02,4.6492e-04
-7.9109e-03,-1.5938e-02,-2.1428e-02,-2.6372e-02,-2.7071e-02,-3.1791e-02,-4.1742e-02,-5.0828e-02,-5.8891e-02,-6.2044e-02,-6.5914e-02,-7.7865e-02,-9.0500e-02,-4.7786e-02,1.2801e-03
-8.5096e-03,-1.7205e-02,-2.2734e-02,-2.7291e-02,-2.9739e-02,-3.5981e-02,-4.6381e-02,-5.4667e-02,-6.1613e-02,-6.3042e-02,-6.5956e-02,-7.8276e-02,-8.9894e-02,-4.6772e-02,2.0452e-03
-8.4334e-03,-1.8103e-02,-2.3714e-02,-2.8670e-02,-3.3826e-02,-4.2158e-02,-5.2659e-02,-5.9949e-02,-6.6626e-02,-6.6950e-02,-6.9353e-02,-8.1919e-02,-9.1029e-02,-4.6586e-02,1.7207e-03
-8.9037e-03,-1.8556e-02,-2.3713e-02,-2.8873e-02,-3.6295e-02,-4.6557e-02,-5.7719e-02,-6.5029e-02,-7.1981e-02,-7.1334e-02,-7.2999e-02,-8.5203e-02,-9.0964e-02,-4.5785e-02,1.5644e-03
-8.3396e-03,-1.7554e-02,-2.2776e-02,-2.9550e-02,-3.9118e-02,-5.0422e-02,-6.1839e-02,-6.8478e-02,-7.4728e-02,-7.3036e-02,-7.4225e-02,-8.5652e-02,-8.8543e-02,-4.4082e-02,1.1543e-03
-8.2733e-03,-1.6206e-02,-2.0229e-02,-2.6782e-02,-3.6864e-02,-4.8611e-02,-6.0069e-02,-6.6197e-02,-7.2106e-02,-6.9896e-02,-7.0947e-02,-8.1744e-02,-8.2869e-02,-4.0712e-02,1.5699e-03
-7.1259e-03,-1.3608e-02,-1.6311e-02,-2.2034e-02,-3.1214e-02,-4.1759e-02,-5.2283e-02,-5.7517e-02,-6.3027e-02,-6.1291e-02,-6.2601e-02,-7.2624e-02,-7.3613e-02,-3.5381e-02,2.2975e-03
-5.3988e-03,-9.8447e-03,-1.1274e-02,-1.5746e-02,-2.3526e-02,-3.2648e-02,-4.1634e-02,-4.5846e-02,-5.0178e-02,-4.8126e-02,-4.9387e-02,-5.7859e-02,-5.9093e-02,-2.6800e-02,3.9463e-03
-3.4574e-03,-5.6588e-03,-6.2212e-03,-9.8708e-03,-1.5532e-02,-2.2025e-02,-2.8426e-02,-3.1731e-02,-3.5329e-02,-3.3677e-02,-3.4880e-02,-4.1688e-02,-4.4207e-02,-1.9394e-02,4.3277e-03
-2.1206e-03,-2.2611e-03,-1.3557e-03,-3.3153e-03,-6.3901e-03,-1.0071e-02,-1.3709e-02,-1.6006e-02,-1.8806e-02,-1.7840e-02,-1.9528e-02,-2.5432e-02,-2.9300e-02,-1.2531e-02,3.9970e-03
-9.4298e-04,8.0773e-04,3.4127e-03,3.5360e-03,3.0520e-03,1.9763e-03,5.9930e-04,-1.5765e-03,-4.3922e-03,-5.5204e-03,-8.8747e-03,-1.3994e-02,-1.7807e-02,-7.5816e-03,2.8890e-03
-1.8192e-04,2.0813e-03,5.1412e-03,6.1552e-03,6.9357e-03,7.8237e-03,7.1782e-03,4.2798e-03,1.4039e-03,-9.9556e-05,-3.6535e-03,-7.3721e-03,-9.4004e-03,-4.1803e-03,1.4848e-03
-5.4977e-04,9.7605e-04,3.9014e-03,5.7612e-03,7.2432e-03,8.9610e-03,8.6719e-03,5.6826e-03,3.0939e-03,1.2273e-03,-2.6772e-03,-5.5512e-03,-5.7758e-03,-2.5040e-03,9.3188e-04
-1.5656e-03,-6.2897e-04,1.6441e-03,3.8929e-03,5.0104e-03,5.6900e-03,5.9255e-03,5.0581e-03,3.7517e-03,1.2936e-03,-2.0089e-03,-3.4861e-03,-2.8240e-03,-1.0329e-03,1.0720e-03
-1.4186e-03,-5.1463e-04,1.0195e-03,2.7832e-03,3.4852e-03,3.4916e-03,4.1254e-03,4.7889e-03,4.8802e-03,3.2920e-03,5.2147e-04,-9.5229e-04,-7.1929e-04,2.5038e-04,1.4572e-03
9.8898e-05,6.3358e-04,3.0772e-04,5.9367e-04,7.9054e-04,1.1112e-03,1.8735e-03,2.6243e-03,3.3917e-03,3.3227e-03,2.3327e-03,1.8850e-03,2.5135e-03,2.2946e-03,1.2777e-03
1.1700e-03,9.5929e-04,-7.7394e-04,-1.8817e-03,-2.5183e-03,-2.3838e-03,-2.1111e-03,-2.2385e-03,-2.1000e-03,-1.6836e-03,-8.6007e-04,5.9516e-04,2.1552e-03,1.5700e-03,4.0193e-05
3.9265e-04,-9.1605e-04,-3.0020e-03,-4.9386e-03,-6.8244e-03,-8.0828e-03,-8.6357e-03,-9.2552e-03,-9.8274e-03,-9.6913e-03,-7.7794e-03,-4.3944e-03,-2.0926e-03,-1.5210e-03,-9.9349e-04
-4.6041e-04,-2.1489e-03,-3.9221e-03,-5.8605e-03,-7.8396e-03,-9.2850e-03,-1.0110e-02,-1.1002e-02,-1.1893e-02,-1.2102e-02,-1.0186e-02,-6.6794e-03,-4.7077e-03,-2.9560e-03,-8.7151e-04
-5.1368e-04,-1.5085e-03,-2.6539e-03,-4.0661e-03,-5.1394e-03,-5.6221e-03,-6.5034e-03,-7.6502e-03,-7.9016e-03,-7.9899e-03,-6.5758e-03,-4.2717e-03,-3.5723e-03,-2.0750e-03,-2.9745e-04
-2.2699e-04,-5.4344e-04,-8.6476e-04,-1.5728e-03,-2.2484e-03,-2.4939e-03,-3.4389e-03,-4.2314e-03,-3.8710e-03,-3.7574e-03,-2.7769e-03,-2.3571e-03,-2.9570e-03,-1.5496e-03,-1.1486e-04
-1.0163e-04,-4.6857e-05,3.3883e-04,-2.6744e-05,-9.9687e-04,-1.2102e-03,-1.1724e-03,-1.2050e-03,-8.5828e-04,-7.7619e-04,-7.6210e-04,-1.9460e-03,-2.8957e-03,-1.2219e-03,1.3154e-05
-2.9263e-04,-1.9657e-04,4.3420e-04,-7.0131e-05,-1.2059e-03,-8.2945e-04,2.7358e-04,5.2198e-04,8.9652e-04,9.9991e-04,5.2339e-04,-5.2114e-04,-1.2939e-03,-7.5953e-04,-1.7518e-04
-6.6323e-04,-8.0888e-04,-2.7121e-04,-5.4741e-04,-7.4341e-04,4.7082e-04,1.6930e-03,2.1075e-03,2.7782e-03,2.9674e-03,2.4251e-03,2.1598e-03,1.9436e-03,1.0138e-03,2.0908e-04
