-7.7477e-03,-8.8251e-03,-9.2116e-03,-1.4626e-02,-2.1338e-02,-2.5780e-02,-3.1487e-02,-3.7823e-02,-4.3343e-02,-4.9563e-02,-5.7300e-02,-6.2294e-02,-5.8454e-02,-4.5333e-02,-1.4880e-02
-8.2755e-03,-1.2204e-02,-1.6104e-02,-2.3015e-02,-2.9533e-02,-3.5192e-02,-4.2553e-02,-5.0300e-02,-5.4470e-02,-5.7904e-02,-6.2126e-02,-6.3029e-02,-5.6707e-02,-4.2132e-02,-1.3583e-02
-8.4234e-03,-1.6152e-02,-2.4698e-02,-3.2805e-02,-3.8464e-02,-4.5024e-02,-5.2016e-02,-5.7076e-02,-5.9030e-02,-6.0933e-02,-6.2147e-02,-6.0916e-02,-5.2764e-02,-3.7809e-02,-1.2686e-02
-8.2782e-03,-1.8768e-02,-3.1021e-02,-3.9041e-02,-4.2696e-02,-4.8227e-02,-5.3581e-02,-5.6453e-02,-5.8880e-02,-6.1448e-02,-6.0996e-02,-5.9498e-02,-5.1629e-02,-3.7545e-02,-1.3415e-02
-8.9127e-03,-2.2717e-02,-3.6296e-02,-4.2708e-02,-4.3981e-02,-4.8284e-02,-5.2474e-02,-5.3690e-02,-5.6914e-02,-5.9872e-02,-5.8505e-02,-5.7509e-02,-5.0518e-02,-3.7994e-02,-1.4735e-02
-7.9517e-03,-2.2217e-02,-3.5256e-02,-4.1345e-02,-4.2751e-02,-4.7098e-02,-5.1719e-02,-5.3238e-02,-5.7288e-02,-5.9724e-02,-5.8313e-02,-5.9295e-02,-5.2833e-02,-3.9541e-02,-1.5959e-02
-7.7431e-03,-2.1350e-02,-3.2938e-02,-3.8804e-02,-4.0817e-02,-4.5454e-02,-5.0785e-02,-5.3050e-02,-5.6042e-02,-5.6606e-02,-5.6073e-02,-5.8299e-02,-5.1989e-02,-3.8616e-02,-1.5408e-02
-8.5224e-03,-2.1841e-02,-3.2341e-02,-3.7962e-02,-4.0974e-02,-4.5786e-02,-5.0745e-02,-5.2906e-02,-5.4595e-02,-5.4544e-02,-5.6189e-02,-5.8710e-02,-5.1793e-02,-3.8437e-02,-1.4616e-02
-1.0556e-02,-2.4819e-02,-3.4821e-02,-3.9719e-02,-4.3067e-02,-4.7318e-02,-5.0645e-02,-5.1667e-02,-5.2563e-02,-5.1777e-02,-5.3953e-02,-5.6256e-02,-4.8910e-02,-3.5997e-02,-1.2702e-02
-1.2721e-02,-2.8450e-02,-3.8638e-02,-4.3270e-02,-4.5965e-02,-4.8329e-02,-4.9468e-02,-4.8644e-02,-4.8068e-02,-4.6242e-02,-4.8173e-02,-4.9895e-02,-4.3529e-02,-3.3139e-02,-1.1121e-02
-1.3359e-02,-2.9748e-02,-4.0229e-02,-4.4330e-02,-4.6136e-02,-4.7085e-02,-4.7137e-02,-4.5605e-02,-4.4606e-02,-4.2901e-02,-4.4751e-02,-4.6325e-02,-4.1760e-02,-3.3992e-02,-1.1708e-02
-1.2734e-02,-2.8774e-02,-3.9681e-02,-4.3918e-02,-4.5738e-02,-4.6741e-02,-4.6308e-02,-4.3807e-02,-4.3298e-02,-4.2091e-02,-4.3219e-02,-4.4681e-02,-4.2124e-02,-3.7180e-02,-1.3803e-02
-1.1613e-02,-2.5751e-02,-3.6214e-02,-4.1189e-02,-4.3911e-02,-4.5259e-02,-4.4709e-02,-4.1895e-02,-4.1686e-02,-4.1678e-02,-4.2545e-02,-4.3174e-02,-4.3038e-02,-4.1002e-02,-1.6015e-02
-1.0152e-02,-2.3098e-02,-3.3483e-02,-3.9110e-02,-4.2669e-02,-4.4761e-02,-4.4767e-02,-4.2199e-02,-4.2496e-02,-4.2941e-02,-4.2691e-02,-4.2736e-02,-4.4227e-02,-4.3493e-02,-1.7642e-02
-9.7616e-03,-2.1144e-02,-3.0700e-02,-3.6864e-02,-4.0674e-02,-4.3035e-02,-4.3935e-02,-4.1780e-02,-4.2298e-02,-4.3442e-02,-4.3407e-02,-4.3765e-02,-4.5821e-02,-4.4901e-02,-1.8160e-02
-8.3686e-03,-1.7619e-02,-2.6206e-02,-3.3329e-02,-3.8586e-02,-4.1753e-02,-4.2965e-02,-4.1450e-02,-4.2353e-02,-4.3637e-02,-4.2619e-02,-4.2103e-02,-4.4474e-02,-4.2971e-02,-1.7092e-02
-7.1283e-03,-1.5058e-02,-2.2590e-02,-2.8970e-02,-3.4387e-02,-3.7597e-02,-3.8926e-02,-3.8008e-02,-3.9307e-02,-4.0758e-02,-3.9230e-02,-3.8341e-02,-4.0262e-02,-3.8424e-02,-1.5142e-02
-5.3962e-03,-1.2015e-02,-1.8332e-02,-2.3305e-02,-2.8139e-02,-3.1395e-02,-3.2470e-02,-3.0986e-02,-3.1553e-02,-3.2487e-02,-3.0359e-02,-2.9225e-02,-3.1422e-02,-3.0946e-02,-1.2505e-02
-4.6067e-03,-1.0167e-02,-1.4986e-02,-1.8227e-02,-2.2347e-02,-2.5747e-02,-2.6973e-02,-2.4951e-02,-2.3709e-02,-2.3351e-02,-2.1716e-02,-2.0465e-02,-2.1886e-02,-2.2252e-02,-8.7720e-03
-3.6537e-03,-7.7067e-03,-1.0754e-02,-1.2259e-02,-1.4806e-02,-1.7325e-02,-1.8792e-02,-1.7348e-02,-1.5963e-02,-1.4639e-02,-1.3255e-02,-1.2953e-02,-1.4082e-02,-1.4074e-02,-4.8883e-03
-1.9176e-03,-3.7381e-03,-5.0155e-03,-5.2887e-03,-6.4994e-03,-7.8280e-03,-8.2844e-03,-7.3690e-03,-6.7616e-03,-5.5982e-03,-4.3936e-03,-4.4856e-03,-6.1910e-03,-7.3993e-03,-2.5228e-03
-1.8796e-03,-2.5695e-03,-2.8349e-03,-2.5807e-03,-2.5894e-03,-2.3133e-03,-1.4027e-03,-1.5118e-03,-2.8539e-03,-2.6736e-03,-1.4612e-03,-1.7560e-03,-3.0992e-03,-3.6061e-03,-7.8380e-04
-1.5821e-03,-1.5930e-03,-1.3491e-03,-1.2407e-03,-3.8187e-04,6.6850e-04,2.1638e-03,1.8448e-03,-3.9931e-04,-1.6306e-03,-1.6712e-03,-2.3338e-03,-3.4182e-03,-3.9742e-03,-1.5085e-03
-9.5426e-04,-2.8123e-04,3.4497e-04,9.5967e-05,8.4237e-04,1.4591e-03,2.0522e-03,1.3736e-03,-6.2983e-04,-1.7341e-03,-2.3006e-03,-2.8341e-03,-3.3440e-03,-3.8741e-03,-1.7333e-03
2.5315e-04,1.6348e-03,2.5554e-03,1.9576e-03,1.2512e-03,5.6907e-04,-1.2421e-04,-1.2108e-03,-2.3106e-03,-2.4083e-03,-2.4993e-03,-2.6168e-03,-2.4982e-03,-2.6372e-03,-1.3592e-03
1.1701e-03,2.5535e-03,3.6963e-03,3.0531e-03,1.6187e-03,5.3213e-04,-8.5629e-04,-1.7418e-03,-1.4026e-03,-1.0981e-03,-1.1549e-03,-1.1069e-03,-8.8412e-04,-8.8457e-04,-8.3415e-04
1.9441e-03,3.6354e-03,5.0928e-03,5.7589e-03,5.3982e-03,4.6049e-03,3.1054e-03,1.9757e-03,2.6744e-03,2.8458e-03,2.2716e-03,2.0915e-03,2.2058e-03,1.8484e-03,1.0416e-04
2.0967e-03,3.9629e-03,5.4813e-03,7.1686e-03,7.6870e-03,7.2982e-03,6.7765e-03,6.0761e-03,5.7967e-03,5.2865e-03,4.4292e-03,3.7787e-03,3.5713e-03,2.4827e-03,2.3860e-04
1.1958e-03,2.3853e-03,2.9364e-03,3.9084e-03,4.6209e-03,4.4754e-03,4.9329e-03,5.3211e-03,4.8031e-03,4.0013e-03,3.3742e-03,2.8918e-03,2.4402e-03,1.2700e-03,-2.7307e-05
5.0323e-04,8.1401e-04,2.6995e-04,1.1880e-05,3.4011e-04,1.7469e-04,4.9984e-04,9.1545e-04,1.1177e-03,1.0586e-03,9.7809e-04,1.2948e-03,9.6784e-04,3.2171e-04,-7.2776e-05
3.1521e-04,1.4843e-04,-3.3865e-04,-4.7695e-04,2.5256e-05,7.1814e-04,1.3953e-03,1.8617e-03,2.5501e-03,3.1217e-03,3.0554e-03,2.7769e-03,2.3016e-03,1.4444e-03,2.8231e-04
5.2647e-04,7.4637e-04,1.7294e-03,2.4217e-03,2.6888e-03,3.3442e-03,3.9722e-03,4.8711e-03,5.6798e-03,5.7830e-03,5.3324e-03,4.2740e-03,3.0367e-03,1.6450e-03,1.1384e-04
1.1230e-03,2.4474e-03,4.5850e-03,5.4769e-03,5.1583e-03,5.5053e-03,6.0211e-03,6.7164e-03,6.7284e-03,5.4467e-03,4.2413e-03,3.0793e-03,1.4401e-03,1.8591e-04,-4.3074e-04
9.6806e-04,1.8529e-03,2.8691e-03,2.7965e-03,2.4182e-03,3.1824e-03,4.3142e-03,4.4519e-03,3.4150e-03,2.1331e-03,1.5721e-03,8.6913e-04,-3.1351e-04,-9.2892e-04,-8.7757e-04
